161 60
1.000000 0.000000 
1.001679 0.000001 
1.006970 0.000006 
1.015721 0.000013 
1.027722 0.000021 
1.042884 0.000031 
1.061187 0.000042 
1.082656 0.000052 
1.107359 0.000062 
1.135392 0.000072 
1.166884 0.000080 
1.201989 0.000087 
1.240886 0.000090 
1.283774 0.000088 
1.330881 0.000078 
1.382455 0.000060 
1.438772 0.000030 
1.500131 -0.000014 
1.566862 -0.000071 
1.639324 -0.000142 
1.717906 -0.000227 
1.803032 -0.000321 
1.895162 -0.000422 
1.994792 -0.000526 
2.102463 -0.000628 
2.218758 -0.000724 
2.344307 -0.000810 
2.479791 -0.000884 
2.625945 -0.000944 
2.783562 -0.000990 
2.953499 -0.001020 
3.136679 -0.001037 
3.334096 -0.001041 
3.546824 -0.001034 
3.776018 -0.001016 
4.022923 -0.000990 
4.288883 -0.000957 
4.575342 -0.000918 
4.883858 -0.000874 
5.216109 -0.000827 
5.573901 -0.000778 
5.959182 -0.000727 
6.374047 -0.000675 
6.820753 -0.000622 
7.301732 -0.000571 
7.819602 -0.000520 
8.377182 -0.000470 
8.977507 -0.000422 
9.623848 -0.000376 
10.319723 -0.000332 
11.068925 -0.000290 
11.875532 -0.000252 
12.743941 -0.000215 
13.678881 -0.000181 
14.685448 -0.000150 
15.769125 -0.000120 
16.935816 -0.000091 
18.191877 -0.000062 
19.544150 -0.000033 
21.000000 0.000000 
0.995861 -0.000824 
1.000049 -0.003249 
1.006101 -0.004826 
1.015076 -0.006281 
1.027155 -0.007756 
1.042348 -0.009287 
1.060660 -0.010889 
1.082126 -0.012571 
1.106817 -0.014341 
1.134833 -0.016208 
1.166303 -0.018179 
1.201381 -0.020263 
1.240246 -0.022468 
1.283099 -0.024801 
1.330167 -0.027273 
1.381698 -0.029889 
1.437968 -0.032659 
1.499277 -0.035590 
1.565955 -0.038691 
1.638359 -0.041972 
1.716880 -0.045446 
1.801941 -0.049126 
1.894000 -0.053030 
1.993557 -0.057178 
2.101149 -0.061595 
2.217358 -0.066307 
2.342815 -0.071345 
2.478200 -0.076741 
2.624248 -0.082529 
2.781750 -0.088745 
2.951563 -0.095429 
3.134607 -0.102619 
3.331878 -0.110359 
3.544448 -0.118694 
3.773471 -0.127671 
4.020191 -0.137341 
4.285951 -0.147757 
4.572194 -0.158978 
4.880476 -0.171066 
5.212475 -0.184086 
5.569996 -0.198111 
5.954983 -0.213218 
6.369531 -0.229489 
6.815896 -0.247014 
7.296507 -0.265889 
7.813980 -0.286217 
8.371131 -0.308109 
8.970996 -0.331687 
9.616839 -0.357078 
10.312179 -0.384424 
11.060803 -0.413872 
11.866788 -0.445586 
12.734526 -0.479739 
13.668745 -0.516519 
14.674533 -0.556128 
15.757372 -0.598783 
16.923160 -0.644718 
18.178248 -0.694186 
19.529474 -0.747457 
20.984195 -0.804826 
0.991515 -0.001683 
0.996930 -0.006145 
1.003828 -0.009448 
1.013210 -0.012448 
1.025473 -0.015445 
1.040744 -0.018536 
1.059077 -0.021761 
1.080532 -0.025142 
1.105187 -0.028696 
1.133149 -0.032441 
1.164550 -0.036393 
1.199547 -0.040566 
1.238318 -0.044978 
1.281066 -0.049642 
1.328017 -0.054573 
1.379421 -0.059786 
1.435554 -0.065292 
1.496716 -0.071108 
1.563237 -0.077250 
1.635474 -0.083737 
1.713818 -0.090595 
1.798690 -0.097854 
1.890549 -0.105554 
1.989891 -0.113740 
2.097252 -0.122463 
2.213213 -0.131784 
2.338401 -0.141765 
2.473496 -0.152473 
2.619227 -0.163979 
2.776387 -0.176356 
2.945827 -0.189681 
3.128468 -0.204034 
3.325301 -0.219499 
3.537396 -0.236164 
3.765904 -0.254122 
4.012068 -0.273473 
4.277225 -0.294324 
4.562817 -0.316788 
4.870396 -0.340989 
5.201636 -0.367058 
5.558337 -0.395136 
5.942441 -0.425378 
6.356036 -0.457948 
6.801373 -0.493023 
7.280875 -0.530796 
7.797154 -0.571472 
8.353019 -0.615273 
8.951496 -0.662440 
9.595845 -0.713231 
10.289576 -0.767923 
11.036465 -0.826816 
11.840582 -0.890234 
12.706308 -0.958524 
13.638359 -1.032060 
14.641813 -1.111248 
15.722136 -1.196522 
16.885215 -1.288350 
18.137386 -1.387238 
19.485469 -1.493730 
20.936805 -1.608411 
0.986952 -0.002576 
0.992920 -0.008737 
1.000460 -0.013784 
1.010257 -0.018402 
1.022740 -0.022972 
1.038109 -0.027654 
1.056465 -0.032521 
1.077892 -0.037611 
1.102484 -0.042956 
1.130355 -0.048583 
1.161641 -0.054515 
1.196500 -0.060778 
1.235113 -0.067395 
1.277685 -0.074387 
1.324442 -0.081775 
1.375636 -0.089579 
1.431540 -0.097818 
1.492458 -0.106513 
1.558719 -0.115687 
1.630680 -0.125371 
1.708731 -0.135602 
1.793292 -0.146429 
1.884819 -0.157910 
1.983805 -0.170117 
2.090785 -0.183131 
2.206335 -0.197043 
2.331078 -0.211948 
2.465690 -0.227950 
2.610897 -0.245155 
2.767487 -0.263674 
2.936308 -0.283621 
3.118277 -0.305116 
3.314380 -0.328283 
3.525683 -0.353254 
3.753334 -0.380167 
3.998569 -0.409172 
4.262722 -0.440426 
4.547229 -0.474101 
4.853636 -0.510379 
5.183611 -0.549457 
5.538946 -0.591548 
5.921576 -0.636879 
6.333582 -0.685699 
6.777207 -0.738272 
7.254863 -0.794885 
7.769152 -0.855847 
8.322872 -0.921490 
8.919040 -0.992174 
9.560900 -1.068285 
10.251949 -1.150240 
10.995950 -1.238488 
11.796956 -1.333512 
12.659331 -1.435833 
13.587772 -1.546013 
14.587337 -1.664658 
15.663473 -1.792418 
16.822041 -1.929998 
18.069353 -2.078153 
19.412203 -2.237700 
20.857903 -2.409517 
0.982160 -0.003504 
0.988296 -0.011095 
0.996230 -0.017826 
1.006356 -0.024097 
1.019037 -0.030285 
1.034492 -0.036591 
1.052856 -0.043120 
1.074232 -0.049934 
1.098728 -0.057077 
1.126465 -0.064589 
1.157586 -0.072503 
1.192250 -0.080855 
1.230642 -0.089673 
1.272966 -0.098989 
1.319451 -0.108830 
1.370347 -0.119219 
1.425933 -0.130183 
1.486509 -0.141748 
1.552407 -0.153944 
1.623983 -0.166810 
1.701626 -0.180398 
1.785753 -0.194772 
1.876819 -0.210013 
1.975312 -0.226217 
2.081761 -0.243496 
2.196738 -0.261972 
2.320862 -0.281775 
2.454800 -0.303044 
2.599275 -0.325920 
2.755069 -0.350552 
2.923025 -0.377092 
3.104053 -0.405697 
3.299136 -0.436533 
3.509332 -0.469774 
3.735783 -0.505604 
3.979719 -0.544221 
4.242468 -0.585835 
4.525457 -0.630671 
4.830224 -0.678973 
5.158428 -0.731003 
5.511853 -0.787042 
5.892423 -0.847396 
6.302207 -0.912391 
6.743436 -0.982382 
7.218510 -1.057749 
7.730017 -1.138904 
8.280739 -1.226290 
8.873676 -1.320383 
9.512057 -1.421698 
10.199357 -1.530790 
10.939320 -1.648256 
11.735976 -1.774739 
12.593666 -1.910934 
13.517060 -2.057588 
14.511190 -2.215505 
15.581471 -2.385556 
16.733734 -2.568673 
17.974255 -2.765866 
19.309790 -2.978220 
20.747611 -3.206907 
0.977129 -0.004470 
0.983197 -0.013276 
0.991303 -0.021594 
1.001632 -0.029518 
1.014448 -0.037350 
1.029953 -0.045308 
1.048291 -0.053520 
1.069581 -0.062070 
1.093941 -0.071019 
1.121500 -0.080419 
1.152402 -0.090316 
1.186813 -0.100753 
1.224916 -0.111771 
1.266919 -0.123405 
1.313051 -0.135691 
1.363565 -0.148658 
1.418739 -0.162337 
1.478876 -0.176759 
1.544308 -0.191962 
1.615391 -0.207992 
1.692511 -0.224913 
1.776085 -0.242808 
1.866562 -0.261778 
1.964425 -0.281947 
2.070196 -0.303457 
2.184442 -0.326462 
2.307771 -0.351127 
2.440847 -0.377626 
2.584385 -0.406137 
2.739158 -0.436845 
2.906004 -0.469937 
3.085825 -0.505612 
3.279597 -0.544073 
3.488371 -0.585537 
3.713282 -0.630234 
3.955552 -0.678408 
4.216496 -0.730320 
4.497536 -0.786253 
4.800198 -0.846509 
5.126129 -0.911413 
5.477102 -0.981318 
5.855027 -1.056603 
6.261959 -1.137677 
6.700113 -1.224980 
7.171874 -1.318987 
7.679810 -1.420211 
8.226685 -1.529205 
8.815477 -1.646562 
9.449391 -1.772926 
10.131881 -1.908987 
10.866662 -2.055490 
11.657737 -2.213238 
12.509414 -2.383097 
13.426334 -2.565997 
14.413489 -2.762944 
15.476259 -2.975021 
16.620431 -3.203393 
17.852237 -3.449318 
19.178386 -3.714151 
20.606098 -3.999352 
0.971846 -0.005472 
0.977699 -0.015326 
0.985792 -0.025121 
0.996189 -0.034668 
1.009053 -0.044153 
1.024549 -0.053779 
1.042816 -0.063690 
1.063976 -0.073987 
1.088154 -0.084748 
1.115483 -0.096038 
1.146111 -0.107916 
1.180205 -0.120435 
1.217951 -0.133645 
1.259557 -0.147591 
1.305255 -0.162313 
1.355299 -0.177848 
1.409968 -0.194229 
1.469568 -0.211494 
1.534430 -0.229683 
1.604912 -0.248854 
1.681398 -0.269080 
1.764300 -0.290461 
1.854063 -0.313122 
1.951162 -0.337215 
2.056112 -0.362912 
2.169469 -0.390401 
2.291835 -0.419884 
2.423862 -0.451569 
2.566258 -0.485669 
2.719787 -0.522406 
2.885279 -0.562003 
3.063628 -0.604696 
3.255802 -0.650729 
3.462841 -0.700358 
3.685873 -0.753858 
3.926108 -0.811520 
4.184852 -0.873657 
4.463513 -0.940605 
4.763608 -1.012726 
5.086767 -1.090410 
5.434749 -1.174076 
5.809448 -1.264180 
6.212902 -1.361209 
6.647307 -1.465692 
7.115027 -1.578196 
7.618609 -1.699336 
8.160792 -1.829771 
8.744530 -1.970213 
9.373000 -2.121431 
10.049624 -2.284252 
10.778088 -2.459567 
11.562358 -2.648336 
12.406706 -2.851596 
13.315731 -3.070460 
14.294385 -3.306132 
15.347996 -3.559907 
16.482305 -3.833180 
17.703488 -4.127456 
19.018195 -4.444357 
20.433583 -4.785630 
0.966300 -0.006513 
0.971841 -0.017276 
0.979774 -0.028439 
0.990108 -0.039560 
1.002924 -0.050689 
1.018340 -0.061990 
1.036476 -0.073608 
1.057454 -0.085658 
1.081397 -0.098233 
1.108440 -0.111412 
1.138734 -0.125266 
1.172446 -0.139861 
1.209764 -0.155256 
1.250897 -0.171504 
1.296077 -0.188652 
1.345561 -0.206742 
1.399631 -0.225811 
1.458594 -0.245899 
1.522784 -0.267053 
1.592557 -0.289334 
1.668298 -0.312830 
1.750414 -0.337656 
1.839341 -0.363963 
1.935547 -0.391929 
2.039535 -0.421761 
2.151851 -0.453682 
2.273085 -0.487929 
2.403880 -0.524745 
2.544931 -0.564382 
2.696996 -0.607092 
2.860892 -0.653137 
3.037506 -0.702788 
3.227794 -0.756328 
3.432788 -0.814053 
3.653603 -0.876281 
3.891439 -0.943350 
4.147588 -1.015622 
4.423446 -1.093488 
4.720512 -1.177368 
5.040404 -1.267716 
5.384861 -1.365020 
5.755757 -1.469807 
6.155112 -1.582646 
6.585099 -1.704150 
7.048057 -1.834980 
7.546508 -1.975850 
8.083163 -2.127526 
8.660945 -2.290839 
9.283000 -2.466679 
9.952714 -2.656009 
10.673734 -2.859865 
11.449987 -3.079365 
12.285699 -3.315712 
13.185424 -3.570202 
14.154059 -3.844234 
15.196882 -4.139314 
16.319570 -4.457065 
17.528237 -4.799237 
18.829464 -5.167714 
20.230332 -5.564529 
0.960475 -0.007592 
0.965642 -0.019154 
0.973299 -0.031578 
0.983452 -0.044215 
0.996121 -0.056965 
1.011378 -0.069934 
1.029318 -0.083259 
1.050053 -0.097062 
1.073703 -0.111449 
1.100401 -0.126512 
1.130298 -0.142336 
1.163560 -0.158998 
1.200376 -0.176567 
1.240955 -0.195105 
1.285532 -0.214665 
1.334365 -0.235295 
1.387739 -0.257035 
1.445965 -0.279926 
1.509379 -0.304017 
1.578340 -0.329375 
1.653227 -0.356099 
1.734444 -0.384321 
1.822418 -0.414217 
1.917606 -0.445997 
2.020497 -0.479903 
2.131623 -0.516193 
2.251562 -0.555142 
2.380943 -0.597030 
2.520451 -0.642140 
2.670832 -0.690761 
2.832893 -0.743189 
3.007510 -0.799729 
3.195627 -0.860700 
3.398267 -0.926441 
3.616530 -0.997309 
3.851605 -1.073689 
4.104769 -1.155993 
4.377400 -1.244664 
4.670983 -1.340181 
4.987115 -1.443059 
5.327517 -1.553855 
5.694040 -1.673168 
6.088681 -1.801647 
6.513586 -1.939988 
6.971069 -2.088945 
7.463619 -2.249330 
7.993918 -2.422016 
8.564852 -2.607948 
9.179530 -2.808140 
9.841298 -3.023688 
10.553760 -3.255772 
11.320795 -3.505663 
12.146579 -3.774732 
13.035611 -4.064455 
13.992729 -4.376423 
15.023148 -4.712352 
16.132476 -5.074088 
17.326754 -5.463624 
18.612482 -5.883106 
19.996659 -6.334848 
0.954360 -0.008711 
0.959110 -0.020978 
0.966400 -0.034567 
0.976267 -0.048654 
0.988693 -0.062990 
1.003709 -0.077612 
1.021383 -0.092635 
1.041811 -0.108184 
1.065106 -0.124375 
1.091396 -0.141314 
1.120829 -0.159097 
1.153571 -0.177812 
1.189808 -0.197541 
1.229752 -0.218354 
1.273636 -0.240312 
1.321724 -0.263465 
1.374304 -0.287856 
1.431692 -0.313525 
1.494228 -0.340523 
1.562270 -0.368920 
1.636200 -0.398822 
1.716412 -0.430383 
1.803322 -0.463804 
1.897371 -0.499330 
1.999035 -0.537238 
2.108828 -0.577827 
2.227311 -0.621409 
2.355101 -0.668298 
2.492870 -0.718812 
2.641350 -0.773273 
2.801338 -0.832009 
2.973697 -0.895359 
3.159362 -0.963679 
3.359341 -1.037344 
3.574721 -1.116753 
3.806674 -1.202336 
4.056465 -1.294553 
4.325451 -1.393900 
4.615100 -1.500914 
4.926986 -1.616170 
5.262808 -1.740292 
5.624393 -1.873953 
6.013711 -2.017876 
6.432880 -2.172845 
6.884180 -2.339703 
7.370070 -2.519357 
7.893193 -2.712789 
8.456398 -2.921054 
9.062749 -3.145290 
9.715549 -3.386724 
10.418351 -3.646678 
11.174981 -3.926575 
11.989560 -4.227950 
12.866522 -4.552458 
13.810642 -4.901880 
14.827061 -5.278137 
15.921310 -5.683298 
17.099348 -6.119595 
18.367585 -6.589432 
19.732922 -7.095400 
0.947939 -0.009870 
0.952243 -0.022764 
0.959095 -0.037429 
0.968584 -0.052898 
0.980678 -0.068779 
0.995372 -0.085029 
1.012709 -0.101733 
1.032763 -0.119015 
1.055638 -0.136997 
1.081454 -0.155796 
1.110356 -0.175521 
1.142504 -0.196274 
1.178084 -0.218146 
1.217307 -0.241217 
1.260409 -0.265553 
1.307655 -0.291210 
1.359340 -0.318229 
1.415786 -0.346651 
1.477339 -0.376521 
1.544362 -0.407912 
1.617233 -0.440938 
1.696338 -0.475772 
1.782079 -0.512644 
1.874880 -0.551836 
1.975193 -0.593667 
2.083514 -0.638476 
2.200388 -0.686612 
2.326412 -0.738427 
2.462247 -0.794269 
2.608611 -0.854491 
2.766290 -0.919454 
2.936135 -0.989527 
3.119067 -1.065101 
3.316080 -1.146587 
3.528247 -1.234426 
3.756724 -1.329091 
4.002757 -1.431088 
4.267685 -1.540968 
4.552952 -1.659320 
4.860112 -1.786783 
5.190836 -1.924047 
5.546926 -2.071853 
5.930320 -2.231004 
6.343104 -2.402366 
6.787526 -2.586869 
7.266005 -2.785519 
7.781144 -2.999399 
8.335749 -3.229678 
8.932837 -3.477614 
9.575659 -3.744562 
10.267714 -4.031985 
11.012770 -4.341456 
11.814882 -4.674672 
12.678418 -5.033463 
13.608078 -5.419797 
14.608922 -5.835800 
15.686399 -6.283759 
16.846371 -6.766140 
18.095150 -7.285602 
19.439530 -7.845010 
0.941197 -0.011069 
0.945036 -0.024525 
0.951394 -0.040184 
0.960427 -0.056970 
0.972106 -0.074348 
0.986401 -0.092192 
1.003328 -0.110554 
1.022942 -0.129548 
1.045330 -0.149300 
1.070607 -0.169940 
1.098906 -0.191588 
1.130386 -0.214357 
1.165228 -0.238350 
1.203643 -0.263656 
1.245868 -0.290350 
1.292172 -0.318489 
1.342858 -0.348113 
1.398257 -0.379258 
1.458724 -0.411964 
1.524627 -0.446300 
1.596342 -0.482388 
1.674247 -0.520419 
1.758724 -0.560657 
1.850172 -0.603426 
1.949020 -0.649090 
2.055739 -0.698031 
2.170852 -0.750637 
2.294941 -0.807294 
2.428650 -0.868381 
2.572687 -0.934280 
2.727823 -1.005380 
2.894897 -1.082081 
3.074816 -1.164806 
3.268562 -1.254002 
3.477190 -1.350147 
3.701840 -1.453759 
3.943735 -1.565390 
4.204196 -1.685641 
4.484641 -1.815158 
4.786600 -1.954639 
5.111715 -2.104838 
5.461759 -2.266567 
5.838637 -2.440705 
6.244399 -2.628198 
6.681256 -2.830065 
7.151584 -3.047407 
7.657943 -3.281409 
8.203090 -3.533348 
8.789991 -3.804601 
9.421842 -4.096653 
10.102080 -4.411101 
10.834409 -4.749668 
11.622814 -5.114210 
12.471587 -5.506729 
13.385348 -5.929379 
14.369068 -6.384483 
15.428102 -6.874545 
16.568211 -7.402263 
17.795597 -7.970544 
19.116935 -8.582525 
0.934118 -0.012308 
0.937477 -0.026269 
0.943295 -0.042850 
0.951805 -0.060887 
0.962996 -0.079713 
0.976821 -0.099113 
0.993269 -0.119101 
1.012376 -0.139779 
1.034214 -0.161276 
1.058882 -0.183731 
1.086509 -0.207275 
1.117244 -0.232034 
1.151266 -0.258122 
1.188782 -0.285640 
1.230032 -0.314667 
1.275291 -0.345263 
1.324870 -0.377468 
1.379113 -0.411306 
1.438387 -0.446808 
1.503072 -0.484035 
1.573543 -0.523113 
1.650163 -0.564257 
1.733292 -0.607765 
1.823296 -0.654011 
1.920573 -0.703408 
2.025565 -0.756385 
2.138772 -0.813370 
2.260759 -0.874780 
2.392154 -0.941023 
2.533652 -1.012509 
2.686012 -1.089649 
2.850061 -1.172875 
3.026693 -1.262638 
3.216873 -1.359421 
3.421640 -1.463739 
3.642113 -1.576149 
3.879496 -1.697253 
4.135086 -1.827700 
4.410275 -1.968190 
4.706565 -2.119481 
5.025569 -2.282390 
5.369025 -2.457799 
5.738804 -2.646660 
6.136917 -2.849999 
6.565532 -3.068922 
7.026983 -3.304623 
7.523779 -3.558386 
8.058626 -3.831599 
8.634433 -4.125752 
9.254334 -4.442457 
9.921703 -4.783445 
10.640172 -5.150585 
11.413650 -5.545891 
12.246347 -5.971530 
13.142793 -6.429841 
14.107867 -6.923342 
15.146817 -7.454747 
16.265296 -8.026983 
17.469386 -8.643203 
18.765634 -9.306805 
0.926685 -0.013588 
0.929555 -0.028006 
0.934796 -0.045443 
0.942725 -0.064667 
0.953362 -0.084888 
0.966650 -0.105802 
0.982556 -0.127379 
1.001093 -0.149707 
1.022316 -0.172917 
1.046310 -0.197155 
1.073193 -0.222564 
1.103106 -0.249282 
1.136223 -0.277436 
1.172749 -0.307135 
1.212923 -0.338468 
1.257027 -0.371497 
1.305385 -0.406255 
1.358357 -0.442755 
1.416333 -0.481011 
1.479704 -0.521070 
1.548848 -0.563061 
1.624113 -0.607219 
1.705823 -0.653889 
1.794305 -0.703499 
1.889915 -0.756521 
1.993065 -0.813432 
2.104227 -0.874698 
2.223947 -0.940768 
2.352841 -1.012074 
2.491591 -1.089049 
2.640944 -1.172128 
2.801716 -1.261768 
2.974787 -1.358448 
3.161104 -1.462683 
3.361690 -1.575027 
3.577644 -1.696077 
3.810146 -1.826478 
4.060466 -1.966930 
4.329973 -2.118185 
4.620134 -2.281060 
4.932532 -2.456434 
5.268868 -2.645257 
5.630975 -2.848554 
6.020823 -3.067429 
6.440534 -3.303074 
6.892393 -3.556772 
7.378858 -3.829908 
7.902577 -4.123973 
8.466399 -4.440575 
9.073393 -4.781443 
9.726860 -5.148446 
10.430357 -5.543593 
11.187712 -5.969050 
12.003043 -6.427152 
12.880788 -6.920414 
13.825720 -7.451547 
14.842978 -8.023473 
15.938094 -8.639340 
17.117022 -9.302541 
18.386168 -10.016735 
0.918880 -0.014908 
0.921253 -0.029742 
0.925885 -0.047973 
0.933184 -0.068325 
