93 15
1.000000 -0.000000
1.069006 0.000000
1.153233 0.000000
1.257793 -0.000000
1.390008 -0.000000
1.556578 -0.000000
1.765777 -0.000000
2.028124 -0.000000
2.357050 -0.000000
2.769592 -0.000000
3.287042 -0.000000
3.935564 -0.000000
4.746689 -0.000000
5.756879 -0.000000
7.000000 0.000000
0.998528 -0.000294
1.060195 -0.013566
1.142655 -0.024698
1.247076 -0.035790
1.379408 -0.047896
1.546243 -0.061739
1.755781 -0.078033
2.018469 -0.097597
2.347629 -0.121416
2.760135 -0.150702
3.277076 -0.186947
3.924396 -0.231976
4.733415 -0.287992
5.740626 -0.357587
6.984847 -0.443576
0.997832 -0.000433
1.051389 -0.025109
1.130655 -0.047402
1.233751 -0.069799
1.365214 -0.094171
1.531281 -0.121971
1.739979 -0.154645
2.001609 -0.193834
2.329322 -0.241505
2.739765 -0.300068
3.253750 -0.372487
3.896922 -0.462389
4.700333 -0.574169
5.700587 -0.713045
6.939459 -0.885083
0.996808 -0.000636
1.042361 -0.035272
1.117353 -0.068415
1.218037 -0.102099
1.347645 -0.138745
1.511905 -0.180490
1.718581 -0.229507
1.977757 -0.288253
2.302346 -0.359668
2.708702 -0.447342
3.217289 -0.555688
3.853366 -0.690112
4.647641 -0.857185
5.636734 -1.064801
6.864047 -1.322464
0.995300 -0.000935
1.032835 -0.044526
1.102752 -0.088043
1.200077 -0.132797
1.326885 -0.181572
1.488321 -0.237123
1.691807 -0.302322
1.947144 -0.380431
2.266946 -0.475341
2.667209 -0.591803
3.167972 -0.735651
3.794024 -0.914045
4.575625 -1.135717
5.549233 -1.411259
6.758962 -1.753679
0.993081 -0.001374
1.022495 -0.053224
1.086764 -0.106562
1.179944 -0.162014
1.303085 -0.222632
1.460722 -0.291721
1.659879 -0.372821
1.910021 -0.469970
2.223401 -0.587990
2.615594 -0.732762
3.106138 -0.911513
3.719260 -1.133122
4.484658 -1.408463
5.438412 -1.750826
6.624696 -2.176717
0.989812 -0.002017
1.010976 -0.061647
1.069234 -0.124208
