VARIABLES = "X", "Y", "rho", "fi", "corr", "U", "V", "Jacobian" 
ZONE I=161, J=60, F=POINT
-17.386168 10.016735 0.718945 -14.976424 0.000000 -0.522090 0.515849 0.852899
-17.765634 9.306805 0.718945 -15.303295 0.000000 -0.485102 0.526815 0.852931
-18.116935 8.582525 0.718945 -15.605906 0.000000 -0.447369 0.536968 0.852959
-18.439530 7.845010 0.718944 -15.883789 0.000000 -0.408948 0.546292 0.852987
-18.732922 7.095400 0.718944 -16.136516 0.000000 -0.369900 0.554773 0.853012
-18.996659 6.334848 0.718944 -16.363699 0.000000 -0.330283 0.562398 0.853035
-19.230332 5.564529 0.718943 -16.564984 0.000000 -0.290161 0.569154 0.853057
-19.433583 4.785630 0.718943 -16.740065 0.000000 -0.249591 0.575030 0.853075
-19.606098 3.999352 0.718943 -16.888669 0.000000 -0.208638 0.580019 0.853091
-19.747611 3.206907 0.718943 -17.010568 0.000000 -0.167365 0.584111 0.853104
-19.857903 2.409517 0.718943 -17.105573 0.000000 -0.125834 0.587301 0.853114
-19.936805 1.608411 0.718943 -17.173539 0.000000 -0.084110 0.589583 0.853122
-19.984195 0.804826 0.718943 -17.214361 0.000000 -0.042256 0.590953 0.853127
-20.000000 -0.000000 0.718942 -17.227976 0.000000 -0.000339 0.591410 0.853128
-19.984195 -0.804826 0.718943 -17.214361 0.000000 0.041580 0.590954 0.853128
-19.936805 -1.608411 0.718943 -17.173539 0.000000 0.083436 0.589583 0.853123
-19.857903 -2.409517 0.718943 -17.105573 0.000000 0.125164 0.587302 0.853116
-19.747611 -3.206907 0.718943 -17.010568 0.000000 0.166699 0.584112 0.853106
-19.606098 -3.999352 0.718943 -16.888669 0.000000 0.207979 0.580021 0.853094
-19.433583 -4.785630 0.718943 -16.740065 0.000000 0.248938 0.575033 0.853079
-19.230332 -5.564529 0.718943 -16.564984 0.000000 0.289516 0.569156 0.853061
-18.996659 -6.334848 0.718944 -16.363699 0.000000 0.329648 0.562401 0.853040
-18.732922 -7.095400 0.718944 -16.136516 0.000000 0.369276 0.554777 0.853018
-18.439530 -7.845010 0.718944 -15.883789 0.000000 0.408336 0.546296 0.852993
-18.116935 -8.582525 0.718945 -15.605906 0.000000 0.446770 0.536972 0.852966
-17.765634 -9.306805 0.718945 -15.303295 0.000000 0.484517 0.526819 0.852938
-17.386168 -10.016735 0.718945 -14.976424 0.000000 0.521521 0.515854 0.852907
-16.979123 -10.711221 0.718946 -14.625796 0.000000 0.557725 0.504093 0.852876
-16.545127 -11.389190 0.718946 -14.251952 0.000000 0.593073 0.491554 0.852843
-16.084848 -12.049598 0.718946 -13.855468 0.000000 0.627511 0.478258 0.852809
-15.598997 -12.691426 0.718947 -13.436957 0.000000 0.660986 0.464224 0.852774
-15.088322 -13.313685 0.718947 -12.997062 0.000000 0.693447 0.449476 0.852739
-14.553611 -13.915415 0.718947 -12.536463 0.000000 0.724844 0.434036 0.852703
-13.995689 -14.495689 0.718947 -12.055869 0.000000 0.755130 0.417927 0.852668
-13.415415 -15.053611 0.718947 -11.556022 0.000000 0.784258 0.401175 0.852633
-12.813685 -15.588322 0.718946 -11.037693 0.000000 0.812182 0.383806 0.852597
-12.191426 -16.098997 0.718946 -10.501679 0.000000 0.838861 0.365847 0.852563
-11.549598 -16.584848 0.718945 -9.948810 0.000000 0.864253 0.347326 0.852530
-10.889190 -17.045127 0.718943 -9.379935 0.000000 0.888320 0.328271 0.852498
-10.211221 -17.479123 0.718942 -8.795933 0.000000 0.911024 0.308713 0.852466
-9.516735 -17.886168 0.718940 -8.197704 0.000000 0.932331 0.288681 0.852437
-8.806805 -18.265634 0.718937 -7.586171 0.000000 0.952209 0.268207 0.852410
-8.082525 -18.616935 0.718934 -6.962277 0.000000 0.970625 0.247321 0.852384
-7.345010 -18.939530 0.718931 -6.326983 0.000000 0.987552 0.226058 0.852361
-6.595400 -19.232922 0.718927 -5.681269 0.000000 1.002963 0.204450 0.852339
-5.834848 -19.496659 0.718923 -5.026131 0.000000 1.016835 0.182531 0.852321
-5.064529 -19.730332 0.718918 -4.362579 0.000000 1.029146 0.160333 0.852305
-4.285630 -19.933583 0.718914 -3.691636 0.000000 1.039876 0.137893 0.852292
-3.499352 -20.106098 0.718910 -3.014338 0.000000 1.049009 0.115244 0.852282
-2.706907 -20.247611 0.718907 -2.331726 0.000000 1.056530 0.092421 0.852274
-1.909517 -20.357903 0.718904 -1.644856 0.000000 1.062427 0.069460 0.852269
-1.108411 -20.436805 0.718903 -0.954784 0.000000 1.066691 0.046394 0.852268
-0.304826 -20.484195 0.718903 -0.262577 0.000000 1.069314 0.023258 0.852271
0.500000 -20.500000 0.718905 0.430699 0.000000 1.070291 0.000088 0.852275
1.304826 -20.484195 0.718909 1.123976 0.000000 1.069621 -0.023083 0.852283
2.108411 -20.436805 0.718915 1.816183 0.000000 1.067302 -0.046219 0.852295
2.909517 -20.357903 0.718922 2.506254 0.000000 1.063340 -0.069286 0.852308
3.706907 -20.247611 0.718930 3.193125 0.000000 1.057738 -0.092250 0.852326
4.499352 -20.106098 0.718940 3.875736 0.000000 1.050505 -0.115075 0.852347
5.285630 -19.933583 0.718950 4.553035 0.000000 1.041651 -0.137727 0.852370
6.064529 -19.730332 0.718960 5.223978 0.000000 1.031187 -0.160171 0.852396
6.834848 -19.496659 0.718971 5.887530 0.000000 1.019130 -0.182372 0.852424
7.595400 -19.232922 0.718981 6.542668 0.000000 1.005498 -0.204296 0.852455
8.345010 -18.939530 0.718991 7.188381 0.000000 0.990311 -0.225909 0.852489
9.082525 -18.616935 0.719001 7.823676 0.000000 0.973591 -0.247177 0.852524
9.806805 -18.265634 0.719010 8.447570 0.000000 0.955364 -0.268068 0.852561
10.516735 -17.886168 0.719019 9.059103 0.000000 0.935655 -0.288548 0.852600
11.211221 -17.479123 0.719027 9.657332 0.000000 0.914496 -0.308586 0.852640
11.889190 -17.045127 0.719035 10.241334 0.000000 0.891919 -0.328150 0.852682
12.549598 -16.584848 0.719043 10.810208 0.000000 0.867957 -0.347211 0.852725
13.191426 -16.098997 0.719051 11.363078 0.000000 0.842647 -0.365738 0.852769
13.813685 -15.588322 0.719058 11.899091 0.000000 0.816029 -0.383702 0.852813
14.415415 -15.053611 0.719066 12.417421 0.000000 0.788141 -0.401076 0.852858
14.995689 -14.495689 0.719073 12.917268 0.000000 0.759027 -0.417833 0.852902
15.553611 -13.915415 0.719081 13.397861 0.000000 0.728732 -0.433946 0.852947
16.088322 -13.313685 0.719089 13.858461 0.000000 0.697302 -0.449391 0.852990
16.598997 -12.691426 0.719097 14.298356 0.000000 0.664786 -0.464142 0.853034
17.084848 -12.049598 0.719106 14.716867 0.000000 0.631235 -0.478178 0.853076
17.545127 -11.389190 0.719115 15.113351 0.000000 0.596698 -0.491476 0.853117
17.979123 -10.711221 0.719124 15.487195 0.000000 0.561232 -0.504015 0.853157
18.386168 -10.016735 0.719135 15.837823 0.000000 0.524889 -0.515775 0.853195
18.765634 -9.306805 0.719146 16.164694 0.000000 0.487728 -0.526738 0.853231
19.116935 -8.582525 0.719158 16.467304 0.000000 0.449806 -0.536886 0.853265
19.439530 -7.845010 0.719171 16.745187 0.000000 0.411180 -0.546204 0.853297
19.732922 -7.095400 0.719187 16.997915 0.000000 0.371913 -0.554676 0.853326
19.996659 -6.334848 0.719204 17.225098 0.000000 0.332064 -0.562288 0.853352
20.230332 -5.564529 0.719223 17.426383 0.000000 0.291697 -0.569029 0.853378
20.433583 -4.785630 0.719246 17.601463 0.000000 0.250875 -0.574885 0.853398
20.606098 -3.999352 0.719273 17.750068 0.000000 0.209660 -0.579847 0.853416
20.747611 -3.206907 0.719305 17.871967 0.000000 0.168117 -0.583907 0.853431
20.857903 -2.409517 0.719345 17.966972 0.000000 0.126311 -0.587054 0.853442
20.936805 -1.608411 0.719394 18.034938 0.000000 0.084309 -0.589281 0.853450
20.984195 -0.804826 0.719458 18.075760 0.000000 0.042176 -0.590579 0.853455
21.000000 0.000000 0.719540 18.089374 0.000000 -0.000024 -0.590940 0.853456
19.544150 -0.000033 0.719433 16.836877 0.000000 -0.000025 -0.612866 0.952898
19.529475 0.747392 0.719384 16.824033 0.000000 -0.045779 -0.612444 0.952895
19.485471 1.493666 0.719343 16.785974 0.000000 -0.091064 -0.611068 0.952887
19.412206 2.237639 0.719309 16.722745 0.000000 -0.136230 -0.608739 0.952876
19.309794 2.978163 0.719279 16.634434 0.000000 -0.181196 -0.605464 0.952861
19.178390 3.714098 0.719254 16.521168 0.000000 -0.225889 -0.601247 0.952842
19.018199 4.444310 0.719232 16.383120 0.000000 -0.270235 -0.596097 0.952819
18.829466 5.167673 0.719213 16.220496 0.000000 -0.314163 -0.590022 0.952791
18.612483 5.883073 0.719196 16.033546 0.000000 -0.357603 -0.583032 0.952761
18.367583 6.589406 0.719181 15.822555 0.000000 -0.400487 -0.575140 0.952728
18.095144 7.285585 0.719167 15.587847 0.000000 -0.442746 -0.566356 0.952691
17.795586 7.970536 0.719155 15.329784 0.000000 -0.484315 -0.556697 0.952650
17.469369 8.643204 0.719144 15.048760 0.000000 -0.525128 -0.546177 0.952607
17.116998 9.302552 0.719133 14.745211 0.000000 -0.565122 -0.534812 0.952562
16.739013 9.947564 0.719124 14.419600 0.000000 -0.604233 -0.522621 0.952514
16.335998 10.577245 0.719115 14.072431 0.000000 -0.642402 -0.509624 0.952463
15.908573 11.190626 0.719106 13.704238 0.000000 -0.679569 -0.495840 0.952411
15.457397 11.786760 0.719098 13.315587 0.000000 -0.715678 -0.481291 0.952358
14.983165 12.364729 0.719091 12.907077 0.000000 -0.750670 -0.466000 0.952303
14.486607 12.923642 0.719083 12.479337 0.000000 -0.784494 -0.449991 0.952247
13.968489 13.462637 0.719076 12.033027 0.000000 -0.817097 -0.433288 0.952190
13.429608 13.980883 0.719068 11.568832 0.000000 -0.848428 -0.415919 0.952133
12.870794 14.477582 0.719061 11.087468 0.000000 -0.878439 -0.397909 0.952074
12.292908 14.951968 0.719053 10.589677 0.000000 -0.907086 -0.379288 0.952017
11.696841 15.403308 0.719045 10.076224 0.000000 -0.934325 -0.360083 0.951960
11.083511 15.830907 0.719037 9.547901 0.000000 -0.960113 -0.340326 0.951904
10.453863 16.234106 0.719028 9.005521 0.000000 -0.984413 -0.320047 0.951848
9.808867 16.612283 0.719018 8.449920 0.000000 -1.007186 -0.299276 0.951794
9.149516 16.964854 0.719008 7.881951 0.000000 -1.028400 -0.278046 0.951740
8.476826 17.291275 0.718996 7.302491 0.000000 -1.048023 -0.256392 0.951690
7.791835 17.591042 0.718984 6.712431 0.000000 -1.066024 -0.234345 0.951641
7.095596 17.863694 0.718970 6.112679 0.000000 -1.082378 -0.211941 0.951594
6.389185 18.108808 0.718956 5.504160 0.000000 -1.097062 -0.189214 0.951550
5.673688 18.326006 0.718941 4.887809 0.000000 -1.110049 -0.166199 0.951508
4.950208 18.514953 0.718926 4.264575 0.000000 -1.121325 -0.142933 0.951469
4.219861 18.675357 0.718910 3.635421 0.000000 -1.130871 -0.119451 0.951434
3.483773 18.806970 0.718896 3.001314 0.000000 -1.138672 -0.095787 0.951401
2.743077 18.909587 0.718883 2.363233 0.000000 -1.144717 -0.071980 0.951372
1.998916 18.983050 0.718873 1.722162 0.000000 -1.148997 -0.048064 0.951346
1.252436 19.027245 0.718865 1.079090 0.000000 -1.151504 -0.024077 0.951323
0.504789 19.042102 0.718861 0.435011 0.000000 -1.152236 -0.000053 0.951304
-0.242873 19.027598 0.718860 -0.209080 0.000000 -1.151193 0.023971 0.951290
-0.989396 18.983755 0.718862 -0.852189 0.000000 -1.148377 0.047959 0.951278
-1.733631 18.910638 0.718866 -1.493323 0.000000 -1.143792 0.071876 0.951270
-2.474428 18.808360 0.718873 -2.131490 0.000000 -1.137449 0.095685 0.951267
-3.210646 18.677078 0.718882 -2.765706 0.000000 -1.129357 0.119350 0.951266
-3.941149 18.516992 0.718891 -3.394994 0.000000 -1.119531 0.142835 0.951269
-4.664811 18.328350 0.718900 -4.018382 0.000000 -1.107987 0.166104 0.951275
-5.380515 18.111441 0.718909 -4.634909 0.000000 -1.094744 0.189121 0.951285
-6.087157 17.866598 0.718918 -5.243624 0.000000 -1.079822 0.211851 0.951298
-6.783647 17.594199 0.718925 -5.843590 0.000000 -1.063246 0.234259 0.951314
-7.468910 17.294663 0.718931 -6.433881 0.000000 -1.045040 0.256309 0.951333
-8.141889 16.968451 0.718937 -7.013587 0.000000 -1.025233 0.277967 0.951355
-8.801546 16.616066 0.718941 -7.581815 0.000000 -1.003855 0.299201 0.951379
-9.446863 16.238050 0.718945 -8.137689 0.000000 -0.980939 0.319976 0.951405
-10.076844 15.834985 0.718947 -8.680351 0.000000 -0.956520 0.340261 0.951434
-10.690516 15.407494 0.718949 -9.208963 0.000000 -0.930636 0.360023 0.951465
-11.286933 14.956234 0.718951 -9.722711 0.000000 -0.903325 0.379233 0.951496
-11.865174 14.481901 0.718952 -10.220802 0.000000 -0.874630 0.397861 0.951530
-12.424346 13.985227 0.718952 -10.702467 0.000000 -0.844595 0.415877 0.951565
-12.963586 13.466977 0.718953 -11.166962 0.000000 -0.813264 0.433252 0.951600
-13.482063 12.927950 0.718953 -11.613572 0.000000 -0.780686 0.449962 0.951635
-13.978975 12.368977 0.718953 -12.041607 0.000000 -0.746912 0.465979 0.951672
-14.453555 11.790921 0.718952 -12.450405 0.000000 -0.711992 0.481278 0.951708
-14.905071 11.194673 0.718952 -12.839335 0.000000 -0.675980 0.495836 0.951743
-15.332826 10.581153 0.718952 -13.207799 0.000000 -0.638931 0.509629 0.951778
-15.736159 9.951306 0.718951 -13.555225 0.000000 -0.600902 0.522637 0.951812
-16.114447 9.306105 0.718951 -13.881079 0.000000 -0.561950 0.534838 0.951846
-16.467107 8.646545 0.718950 -14.184856 0.000000 -0.522136 0.546214 0.951878
-16.793593 7.973643 0.718950 -14.466088 0.000000 -0.481522 0.556747 0.951908
-17.093402 7.288438 0.718949 -14.724340 0.000000 -0.440167 0.566421 0.951937
-17.366071 6.591986 0.718949 -14.959214 0.000000 -0.398136 0.575219 0.951963
-17.611179 5.885363 0.718949 -15.170348 0.000000 -0.355494 0.583129 0.951987
-17.828347 5.169657 0.718948 -15.357414 0.000000 -0.312306 0.590138 0.952009
-18.017239 4.445975 0.718948 -15.520124 0.000000 -0.268639 0.596235 0.952029
-18.177565 3.715433 0.718948 -15.658227 0.000000 -0.224559 0.601410 0.952046
-18.309077 2.979157 0.718947 -15.771510 0.000000 -0.180133 0.605655 0.952059
-18.411571 2.238284 0.718947 -15.859798 0.000000 -0.135431 0.608964 0.952070
-18.484889 1.493957 0.718947 -15.922953 0.000000 -0.090520 0.611332 0.952079
-18.528918 0.747325 0.718947 -15.960879 0.000000 -0.045470 0.612753 0.952083
-18.543590 -0.000461 0.718947 -15.973518 0.000000 -0.000351 0.613227 0.952085
-18.528883 -0.748245 0.718947 -15.960849 0.000000 0.044769 0.612752 0.952085
-18.484819 -1.494874 0.718947 -15.922893 0.000000 0.089821 0.611330 0.952081
-18.411466 -2.239197 0.718947 -15.859707 0.000000 0.134735 0.608962 0.952073
-18.308937 -2.980064 0.718947 -15.771390 0.000000 0.179443 0.605653 0.952064
-18.177392 -3.716332 0.718948 -15.658078 0.000000 0.223874 0.601407 0.952051
-18.017032 -4.446866 0.718948 -15.519946 0.000000 0.267962 0.596231 0.952035
-17.828106 -5.170537 0.718948 -15.357207 0.000000 0.311639 0.590134 0.952017
-17.610906 -5.886230 0.718949 -15.170113 0.000000 0.354837 0.583124 0.951996
-17.365767 -6.592839 0.718949 -14.958952 0.000000 0.397490 0.575213 0.951973
-17.093067 -7.289275 0.718949 -14.724051 0.000000 0.439534 0.566414 0.951948
-16.793228 -7.974463 0.718950 -14.465773 0.000000 0.480902 0.556740 0.951920
-16.466712 -8.647347 0.718950 -14.184516 0.000000 0.521533 0.546206 0.951891
-16.114025 -9.306887 0.718951 -13.880715 0.000000 0.561363 0.534829 0.951860
-15.735710 -9.952067 0.718951 -13.554839 0.000000 0.600333 0.522627 0.951829
-15.332352 -10.581890 0.718952 -13.207390 0.000000 0.638381 0.509619 0.951795
-14.904573 -11.195387 0.718952 -12.838906 0.000000 0.675449 0.495825 0.951761
-14.453034 -11.791610 0.718952 -12.449956 0.000000 0.711482 0.481267 0.951727
-13.978433 -12.369640 0.718953 -12.041140 0.000000 0.746423 0.465967 0.951692
-13.481501 -12.928585 0.718953 -11.613088 0.000000 0.780220 0.449950 0.951657
-12.963007 -13.467584 0.718953 -11.166464 0.000000 0.812821 0.433240 0.951623
-12.423751 -13.985805 0.718952 -10.701954 0.000000 0.844175 0.415863 0.951589
-11.864564 -14.482450 0.718952 -10.220277 0.000000 0.874235 0.397847 0.951555
-11.286311 -14.956753 0.718951 -9.722175 0.000000 0.902955 0.379219 0.951524
-10.689884 -15.407982 0.718949 -9.208418 0.000000 0.930291 0.360009 0.951493
-10.076203 -15.835443 0.718947 -8.679798 0.000000 0.956201 0.340246 0.951463
-9.446215 -16.238476 0.718945 -8.137131 0.000000 0.980645 0.319960 0.951435
-8.800893 -16.616461 0.718941 -7.581253 0.000000 1.003588 0.299185 0.951410
-8.141234 -16.968815 0.718937 -7.013023 0.000000 1.024992 0.277951 0.951387
-7.468253 -17.294995 0.718931 -6.433315 0.000000 1.044824 0.256292 0.951366
-6.782991 -17.594500 0.718925 -5.843025 0.000000 1.063055 0.234242 0.951349
-6.086504 -17.866868 0.718917 -5.243062 0.000000 1.079657 0.211834 0.951334
-5.379867 -18.111681 0.718909 -4.634350 0.000000 1.094603 0.189104 0.951322
-4.664170 -18.328560 0.718900 -4.017829 0.000000 1.107871 0.166086 0.951313
-3.940517 -18.517173 0.718891 -3.394449 0.000000 1.119438 0.142817 0.951307
-3.210024 -18.677231 0.718882 -2.765170 0.000000 1.129287 0.119332 0.951305
-2.473818 -18.808486 0.718873 -2.130964 0.000000 1.137401 0.095667 0.951307
-1.733035 -18.910738 0.718866 -1.492809 0.000000 1.143765 0.071858 0.951311
-0.988815 -18.983830 0.718862 -0.851688 0.000000 1.148369 0.047942 0.951320
-0.242309 -19.027651 0.718860 -0.208595 0.000000 1.151205 0.023954 0.951332
0.505335 -19.042132 0.718861 0.435482 0.000000 1.152265 -0.000071 0.951347
1.252963 -19.027254 0.718865 1.079544 0.000000 1.151549 -0.024094 0.951367
1.999422 -18.983041 0.718873 1.722598 0.000000 1.149057 -0.048081 0.951390
2.743562 -18.909560 0.718883 2.363651 0.000000 1.144791 -0.071997 0.951416
3.484235 -18.806927 0.718896 3.001712 0.000000 1.138758 -0.095804 0.951445
4.220301 -18.675300 0.718910 3.635800 0.000000 1.130967 -0.119467 0.951478
4.950624 -18.514884 0.718926 4.264934 0.000000 1.121430 -0.142949 0.951514
5.674080 -18.325926 0.718941 4.888146 0.000000 1.110162 -0.166215 0.951552
6.389553 -18.108719 0.718956 5.504477 0.000000 1.097180 -0.189229 0.951594
7.095941 -17.863598 0.718970 6.112976 0.000000 1.082502 -0.211956 0.951638
7.792155 -17.590941 0.718984 6.712707 0.000000 1.066151 -0.234360 0.951686
8.477122 -17.291170 0.718996 7.302746 0.000000 1.048151 -0.256406 0.951734
9.149788 -16.964746 0.719008 7.882186 0.000000 1.028528 -0.278060 0.951784
9.809116 -16.612175 0.719018 8.450134 0.000000 1.007314 -0.299289 0.951836
10.454090 -16.233999 0.719028 9.005717 0.000000 0.984537 -0.320059 0.951890
11.083716 -15.830802 0.719037 9.548077 0.000000 0.960235 -0.340339 0.951945
11.697025 -15.403206 0.719045 10.076382 0.000000 0.934442 -0.360095 0.952001
12.293071 -14.951871 0.719053 10.589817 0.000000 0.907198 -0.379299 0.952057
12.870938 -14.477491 0.719061 11.087592 0.000000 0.878544 -0.397920 0.952113
13.429733 -13.980799 0.719068 11.568940 0.000000 0.848525 -0.415929 0.952170
13.968598 -13.462560 0.719076 12.033121 0.000000 0.817185 -0.433298 0.952226
14.486700 -12.923573 0.719083 12.479417 0.000000 0.784575 -0.450000 0.952282
14.983243 -12.364669 0.719091 12.907144 0.000000 0.750742 -0.466009 0.952337
15.457462 -11.786710 0.719098 13.315643 0.000000 0.715739 -0.481299 0.952390
15.908626 -11.190585 0.719106 13.704283 0.000000 0.679622 -0.495847 0.952442
16.336040 -10.577215 0.719115 14.072467 0.000000 0.642445 -0.509631 0.952493
16.739045 -9.947543 0.719124 14.419628 0.000000 0.604265 -0.522628 0.952541
17.117022 -9.302541 0.719133 14.745232 0.000000 0.565144 -0.534819 0.952588
17.469386 -8.643203 0.719144 15.048775 0.000000 0.525141 -0.546182 0.952631
17.795597 -7.970544 0.719155 15.329793 0.000000 0.484319 -0.556702 0.952672
18.095150 -7.285602 0.719167 15.587852 0.000000 0.442742 -0.566361 0.952711
18.367585 -6.589432 0.719181 15.822557 0.000000 0.400474 -0.575144 0.952746
18.612482 -5.883106 0.719196 16.033545 0.000000 0.357583 -0.583036 0.952777
18.829464 -5.167714 0.719213 16.220494 0.000000 0.314135 -0.590025 0.952806
19.018195 -4.444357 0.719232 16.383116 0.000000 0.270201 -0.596100 0.952831
19.178386 -3.714151 0.719254 16.521165 0.000000 0.225850 -0.601249 0.952852
19.309790 -2.978220 0.719279 16.634431 0.000000 0.181153 -0.605465 0.952869
19.412203 -2.237700 0.719309 16.722742 0.000000 0.136183 -0.608741 0.952883
19.485469 -1.493730 0.719343 16.785972 0.000000 0.091015 -0.611069 0.952891
19.529474 -0.747457 0.719384 16.824032 0.000000 0.045727 -0.612445 0.952897
19.544150 -0.000033 0.719433 16.836877 0.000000 -0.000025 -0.612866 0.952898
18.191877 -0.000062 0.719284 15.672979 0.000000 -0.000028 -0.660004 1.104664
18.178251 0.694061 0.719279 15.661035 0.000000 -0.049334 -0.659491 1.104659
18.137391 1.387117 0.719269 15.625662 0.000000 -0.098108 -0.657968 1.104650
18.069360 2.078036 0.719256 15.566909 0.000000 -0.146736 -0.655432 1.104636
