93 60
1.000000 0.000000 
1.082389 -0.000071 
1.168478 0.001367 
1.258311 0.002859 
1.350757 0.004226 
1.445022 0.005444 
1.540603 0.006526 
1.637169 0.007493 
1.734499 0.008362 
1.832438 0.009146 
1.930876 0.009856 
2.029731 0.010501 
2.128939 0.011087 
2.228453 0.011619 
2.328234 0.012101 
2.428253 0.012537 
2.528483 0.012929 
2.628904 0.013279 
2.729500 0.013589 
2.830256 0.013861 
2.931159 0.014095 
3.032199 0.014294 
3.133367 0.014458 
3.234655 0.014587 
3.336056 0.014683 
3.437564 0.014746 
3.539174 0.014777 
3.640881 0.014775 
3.742680 0.014743 
3.844569 0.014679 
3.946544 0.014586 
4.048602 0.014461 
4.150740 0.014307 
4.252956 0.014124 
4.355248 0.013911 
4.457614 0.013669 
4.560052 0.013398 
4.662562 0.013099 
4.765141 0.012772 
4.867788 0.012417 
4.970503 0.012035 
5.073286 0.011625 
5.176134 0.011189 
5.279049 0.010726 
5.382030 0.010237 
5.485077 0.009722 
5.588190 0.009183 
5.691371 0.008619 
5.794621 0.008031 
5.897941 0.007420 
6.001334 0.006787 
6.104804 0.006133 
6.208353 0.005459 
6.311988 0.004766 
6.415707 0.004058 
6.519500 0.003336 
6.623304 0.002605 
6.726853 0.001872 
6.828711 0.001158 
7.000000 -0.000000 
0.987932 -0.002385 
1.041022 -0.072180 
1.123758 -0.117543 
1.210951 -0.154140 
1.300522 -0.186255 
1.391771 -0.215618 
1.484338 -0.243042 
1.577994 -0.268945 
1.672580 -0.293564 
1.767973 -0.317039 
1.864081 -0.339459 
1.960828 -0.360883 
2.058155 -0.381351 
2.156010 -0.400892 
2.254352 -0.419528 
2.353143 -0.437276 
2.452354 -0.454149 
2.551956 -0.470157 
2.651926 -0.485309 
2.752242 -0.499612 
2.852884 -0.513074 
2.953835 -0.525700 
3.055080 -0.537495 
3.156603 -0.548464 
3.258391 -0.558612 
3.360433 -0.567942 
3.462715 -0.576459 
3.565228 -0.584166 
3.667960 -0.591069 
3.770903 -0.597171 
3.874048 -0.602475 
3.977385 -0.606988 
4.080906 -0.610712 
4.184604 -0.613654 
4.288472 -0.615817 
4.392501 -0.617208 
4.496686 -0.617832 
4.601020 -0.617695 
4.705496 -0.616805 
4.810108 -0.615170 
4.914852 -0.612796 
5.019720 -0.609695 
5.124709 -0.605874 
5.229814 -0.601347 
5.335028 -0.596124 
5.440349 -0.590219 
5.545772 -0.583648 
5.651292 -0.576427 
5.756905 -0.568576 
5.862607 -0.560115 
5.968394 -0.551068 
6.074260 -0.541463 
6.180195 -0.531331 
6.286186 -0.520708 
6.392206 -0.509640 
6.498198 -0.498181 
6.604024 -0.486408 
6.709272 -0.474453 
6.812269 -0.462650 
6.984847 -0.443576 
0.975260 -0.004826 
1.015646 -0.084609 
1.075725 -0.156326 
1.147308 -0.219285 
1.224921 -0.276365 
1.306334 -0.329332 
1.390467 -0.379186 
1.476719 -0.426513 
1.564721 -0.471667 
1.654224 -0.514875 
1.745051 -0.556287 
1.837070 -0.596005 
1.930175 -0.634101 
2.024281 -0.670629 
2.119319 -0.705627 
2.215228 -0.739126 
2.311956 -0.771150 
2.409457 -0.801716 
2.507691 -0.830840 
2.606619 -0.858534 
2.706208 -0.884809 
2.806427 -0.909673 
2.907245 -0.933135 
3.008637 -0.955202 
3.110575 -0.975879 
3.213035 -0.995173 
3.315994 -1.013088 
3.419430 -1.029632 
3.523321 -1.044809 
3.627646 -1.058624 
3.732386 -1.071083 
3.837521 -1.082193 
3.943033 -1.091958 
4.048903 -1.100385 
4.155114 -1.107481 
4.261649 -1.113254 
4.368490 -1.117711 
4.475622 -1.120860 
4.583028 -1.122711 
4.690693 -1.123273 
4.798601 -1.122558 
4.906739 -1.120577 
5.015090 -1.117343 
5.123642 -1.112870 
5.232380 -1.107173 
5.341291 -1.100271 
5.450362 -1.092180 
